"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00015037","GO:0001503","ossification","4/18","381/23174",0.000183348376770089,0.00661132676235673,0.00441625501941576,"Igfbp3/Aspn/Clec3b/Myoc",4,"Heart","Heart_Fibroblast_2","Fibroblast_2","down"
"GO:00605364","GO:0060536","cartilage morphogenesis","2/18","27/23174",0.00019771868957708,0.00673341981726389,0.00449781112546691,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_2","Fibroblast_2","down"
"GO:00034135","GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","2/18","29/23174",0.000228489881951872,0.00737180513876302,0.00492424177724532,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_2","Fibroblast_2","down"
"GO:00069861","GO:0006986","response to unfolded protein","4/22","104/23174",2.63088694660045e-06,0.000722804963197806,0.000478597513832163,"Hspa8/Hspa5/Manf/Hsph1",4,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00510851","GO:0051085","chaperone cofactor-dependent protein refolding","3/22","30/23174",2.96509248495267e-06,0.000722804963197806,0.000478597513832163,"Hspa8/Hspa5/Hsph1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00510841","GO:0051084","'de novo' posttranslational protein folding","3/22","35/23174",4.7652563434395e-06,0.000722804963197806,0.000478597513832163,"Hspa8/Hspa5/Hsph1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:003019811","GO:0030198","extracellular matrix organization","5/22","273/23174",4.88814537655e-06,0.000722804963197806,0.000478597513832163,"Lum/Smoc2/Col14a1/Col15a1/Tgfbi",5,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00064581","GO:0006458","'de novo' protein folding","3/22","36/23174",5.19526513045204e-06,0.000722804963197806,0.000478597513832163,"Hspa8/Hspa5/Hsph1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00359661","GO:0035966","response to topologically incorrect protein","4/22","127/23174",5.82907228385327e-06,0.000722804963197806,0.000478597513832163,"Hspa8/Hspa5/Manf/Hsph1",4,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:004306211","GO:0043062","extracellular structure organization","5/22","317/23174",1.00949865554954e-05,0.00107295285675551,0.000710444166612308,"Lum/Smoc2/Col14a1/Col15a1/Tgfbi",5,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00064571","GO:0006457","protein folding","4/22","152/23174",1.18695116277647e-05,0.00110386458138212,0.000730912031814986,"Hspa8/Hspa5/Dnaja1/Hsph1",4,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00610772","GO:0061077","chaperone-mediated protein folding","3/22","52/23174",1.59231217903097e-05,0.00131631140133227,0.000871581403259055,"Hspa8/Hspa5/Hsph1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00106656","GO:0010665","regulation of cardiac muscle cell apoptotic process","3/22","55/23174",1.88675614021145e-05,0.00140374656831732,0.000929475656441007,"Hspa8/Igfbp3/Fndc1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00106626","GO:0010662","regulation of striated muscle cell apoptotic process","3/22","58/23174",2.21499681738455e-05,0.00144597808255618,0.000957438798296961,"Hspa8/Igfbp3/Fndc1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00106595","GO:0010659","cardiac muscle cell apoptotic process","3/22","59/23174",2.33222271380029e-05,0.00144597808255618,0.000957438798296961,"Hspa8/Igfbp3/Fndc1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00106586","GO:0010658","striated muscle cell apoptotic process","3/22","62/23174",2.70823742040156e-05,0.00154994510829135,0.00102627944352059,"Hspa8/Igfbp3/Fndc1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00034145","GO:0003414","chondrocyte morphogenesis involved in endochondral bone morphogenesis","2/22","16/23174",0.000102409750345953,0.00459375340087648,0.00304170428920514,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00034295","GO:0003429","growth plate cartilage chondrocyte morphogenesis","2/22","16/23174",0.000102409750345953,0.00459375340087648,0.00304170428920514,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00901715","GO:0090171","chondrocyte morphogenesis","2/22","16/23174",0.000102409750345953,0.00459375340087648,0.00304170428920514,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00106605","GO:0010660","regulation of muscle cell apoptotic process","3/22","98/23174",0.000106529516166199,0.00459375340087648,0.00304170428920514,"Hspa8/Igfbp3/Fndc1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00034225","GO:0003422","growth plate cartilage morphogenesis","2/22","17/23174",0.000115997636592868,0.00459375340087648,0.00304170428920514,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:0009408","GO:0009408","response to heat","3/22","103/23174",0.000123487994647217,0.00459375340087648,0.00304170428920514,"Hspa8/Hspa5/Dnaja1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00106575","GO:0010657","muscle cell apoptotic process","3/22","103/23174",0.000123487994647217,0.00459375340087648,0.00304170428920514,"Hspa8/Igfbp3/Fndc1",3,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00034186","GO:0003418","growth plate cartilage chondrocyte differentiation","2/22","22/23174",0.000196459582491074,0.00635504040753734,0.00420792149225732,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00034336","GO:0003433","chondrocyte development involved in endochondral bone morphogenesis","2/22","22/23174",0.000196459582491074,0.00635504040753734,0.00420792149225732,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00106661","GO:0010666","positive regulation of cardiac muscle cell apoptotic process","2/22","22/23174",0.000196459582491074,0.00635504040753734,0.00420792149225732,"Igfbp3/Fndc1",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00106631","GO:0010663","positive regulation of striated muscle cell apoptotic process","2/22","23/23174",0.000215046307046663,0.00666643551844656,0.00441410840779993,"Igfbp3/Fndc1",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:1903747","GO:1903747","regulation of establishment of protein localization to mitochondrion","2/22","25/23174",0.000254702503720243,0.00757994651071443,0.00501897986278205,"Dnaja1/Hsph1",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00605365","GO:0060536","cartilage morphogenesis","2/22","27/23174",0.000297659403759918,0.00851763832297612,0.00563986238703003,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00034136","GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","2/22","29/23174",0.000343905480069938,0.00947650656192719,0.00627476665390764,"Col14a1/Col6a3",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00420261","GO:0042026","protein refolding","2/22","30/23174",0.000368258364897438,0.00978515083870334,0.00647913213428575,"Hspa8/Hspa5",2,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:00725941","GO:0072594","establishment of protein localization to organelle","4/22","374/23174",0.000387926676061861,0.00995232575827671,0.00658982520497099,"Hspa8/Hspa5/Dnaja1/Hsph1",4,"Heart","Heart_Fibroblast_3","Fibroblast_3","down"
"GO:003019812","GO:0030198","extracellular matrix organization","4/8","273/23174",1.27077798428017e-06,0.000404209118470547,0.000179406056481155,"Lum/Smoc2/Col15a1/Col14a1",4,"Heart","Heart_Monocyte","Monocyte","down"
"GO:004306212","GO:0043062","extracellular structure organization","4/8","317/23174",2.30318586023104e-06,0.000404209118470547,0.000179406056481155,"Lum/Smoc2/Col15a1/Col14a1",4,"Heart","Heart_Monocyte","Monocyte","down"
"GO:00422542","GO:0042254","ribosome biogenesis","21/85","283/23174",6.79345536769551e-22,1.01562157747048e-18,8.21650549208646e-19,"Rps8/Rpl12/Rps14/Rps24/Rpsa/Rps5/Rpl7/Rpl26/Rps19/Rps2/Rpl6/Rplp0/Rps7/Rpl5/Rps16/Rpl3/Rpl11/Rpl14/Rps10/Rps6/Rps17",21,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00226132","GO:0022613","ribonucleoprotein complex biogenesis","22/85","427/23174",1.75681863257151e-19,1.3132219278472e-16,1.06241295201298e-16,"Rps8/Rpl12/Rps14/Rps24/Rpsa/Rps5/Rpl7/Rpl26/Rps19/Rps2/Rpl6/Rplp0/Rps7/Rpl5/Hsp90aa1/Rps16/Rpl3/Rpl11/Rpl14/Rps10/Rps6/Rps17",22,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00422742","GO:0042274","ribosomal small subunit biogenesis","12/85","65/23174",9.09236043326331e-18,4.53102628257621e-15,3.665656890463e-15,"Rps8/Rps14/Rps24/Rpsa/Rps5/Rps19/Rps2/Rps7/Rps16/Rps10/Rps6/Rps17",12,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00422552","GO:0042255","ribosome assembly","12/85","71/23174",2.83993887104703e-17,1.06142715305383e-14,8.58707832324482e-15,"Rpl12/Rps14/Rpsa/Rps5/Rps19/Rps2/Rpl6/Rplp0/Rpl5/Rpl3/Rpl11/Rps10",12,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00063641","GO:0006364","rRNA processing","13/85","187/23174",1.79748304135587e-13,5.37447429365406e-11,4.34801687266925e-11,"Rps8/Rps14/Rps24/Rpl7/Rpl26/Rps19/Rps7/Rpl5/Rps16/Rpl11/Rpl14/Rps6/Rps17",13,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00160721","GO:0016072","rRNA metabolic process","13/85","218/23174",1.28361213060979e-12,3.02344583089798e-10,2.44600546361681e-10,"Rps8/Rps14/Rps24/Rpl7/Rpl26/Rps19/Rps7/Rpl5/Rps16/Rpl11/Rpl14/Rps6/Rps17",13,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00021813","GO:0002181","cytoplasmic translation","10/85","92/23174",1.44198563765019e-12,3.02344583089798e-10,2.44600546361681e-10,"Rpl19/Rpsa/Rpl26/Rps2/Rpl30/Rpl6/Rplp0/Rpl8/Rplp1/Rpl11",10,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00226181","GO:0022618","ribonucleoprotein complex assembly","13/85","222/23174",1.61789743459424e-12,3.02344583089798e-10,2.44600546361681e-10,"Rpl12/Rps14/Rpsa/Rps5/Rps19/Rps2/Rpl6/Rplp0/Rpl5/Hsp90aa1/Rpl3/Rpl11/Rps10",13,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00718261","GO:0071826","ribonucleoprotein complex subunit organization","13/85","235/23174",3.33118414667617e-12,5.53346699920097e-10,4.47664395851569e-10,"Rpl12/Rps14/Rpsa/Rps5/Rps19/Rps2/Rpl6/Rplp0/Rpl5/Hsp90aa1/Rpl3/Rpl11/Rps10",13,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00422731","GO:0042273","ribosomal large subunit biogenesis","9/85","80/23174",1.45926509765535e-11,2.18160132099474e-09,1.76494273390105e-09,"Rpl12/Rpl7/Rpl26/Rpl6/Rplp0/Rpl5/Rpl3/Rpl11/Rpl14",9,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00000282","GO:0000028","ribosomal small subunit assembly","6/85","21/23174",1.05654336672911e-10,1.43593848478184e-08,1.16169218026005e-08,"Rps14/Rpsa/Rps5/Rps19/Rps2/Rps10",6,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00344701","GO:0034470","ncRNA processing","13/85","337/23174",2.97834385662773e-10,3.71052005471538e-08,3.00185709760111e-08,"Rps8/Rps14/Rps24/Rpl7/Rpl26/Rps19/Rps7/Rpl5/Rps16/Rpl11/Rpl14/Rps6/Rps17",13,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0000027","GO:0000027","ribosomal large subunit assembly","6/85","37/23174",4.31946490471051e-09,4.96738464041708e-07,4.01867625547561e-07,"Rpl12/Rpl6/Rplp0/Rpl5/Rpl3/Rpl11",6,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00346601","GO:0034660","ncRNA metabolic process","13/85","458/23174",1.2018363351802e-08,1.28338951506743e-06,1.03827815723463e-06,"Rps8/Rps14/Rps24/Rpl7/Rpl26/Rps19/Rps7/Rpl5/Rps16/Rpl11/Rpl14/Rps6/Rps17",13,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:1904667","GO:1904667","negative regulation of ubiquitin protein ligase activity","4/85","10/23174",3.48033909982984e-08,3.46873796949708e-06,2.80625236891543e-06,"Rpl23/Rps7/Rpl5/Rpl11",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0051444","GO:0051444","negative regulation of ubiquitin-protein transferase activity","4/85","18/23174",4.95907648736896e-07,4.63363709288537e-05,3.74867031841246e-05,"Rpl23/Rps7/Rpl5/Rpl11",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0051438","GO:0051438","regulation of ubiquitin-protein transferase activity","5/85","48/23174",8.91412620404541e-07,7.83918745591052e-05,6.34200062442611e-05,"Rps2/Rpl23/Rps7/Rpl5/Rpl11",5,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","4/85","21/23174",9.6183172883832e-07,7.98854685896271e-05,6.46283424815924e-05,"Rpl23/Rps7/Rpl5/Rpl11",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator","4/85","25/23174",2.01033126749221e-06,0.000158181328678993,0.000127970671819864,"Rpl26/Rpl23/Rps7/Rpl11",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00004621","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","4/85","31/23174",4.91723651757651e-06,0.000367563429688844,0.00029736340835239,"Rps8/Rps14/Rps19/Rps16",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","5/85","70/23174",5.91465168238084e-06,0.000421066869769493,0.000340648360052911,"Rpl26/Rpl23/Rps7/Rpl5/Rpl11",5,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00380841","GO:0038084","vascular endothelial growth factor signaling pathway","4/85","35/23174",8.09168932467005e-06,0.000549867070017351,0.00044484933177253,"Dcn/Smoc2/Pdgfra/Tcf4",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00304901","GO:0030490","maturation of SSU-rRNA","4/85","42/23174",1.69627335693636e-05,0.00110257768200863,0.00089199912453999,"Rps8/Rps14/Rps19/Rps16",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:1903320","GO:1903320","regulation of protein modification by small protein conjugation or removal","7/85","229/23174",2.15415859305826e-05,0.00129525499180674,0.00104787747620908,"Egr1/Rps2/Rpl23/Rps7/Rpl5/Hsp90aa1/Rpl11",7,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:004306213","GO:0043062","extracellular structure organization","8/85","317/23174",2.16597824716845e-05,0.00129525499180674,0.00104787747620908,"Lum/Smoc2/Cd34/Col15a1/Col3a1/Dpt/Fbln2/Pdgfra",8,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:19007461","GO:1900746","regulation of vascular endothelial growth factor signaling pathway","3/85","17/23174",3.12028545780196e-05,0.00174350554826418,0.00141051777852881,"Dcn/Smoc2/Tcf4",3,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0030195","GO:0030195","negative regulation of blood coagulation","4/85","49/23174",3.14880600689852e-05,0.00174350554826418,0.00141051777852881,"Cd34/Anxa5/Serping1/Pdgfra",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:1900047","GO:1900047","negative regulation of hemostasis","4/85","50/23174",3.41307883398229e-05,0.00174652315662191,0.00141295906140368,"Cd34/Anxa5/Serping1/Pdgfra",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:2000059","GO:2000059","negative regulation of ubiquitin-dependent protein catabolic process","4/85","50/23174",3.41307883398229e-05,0.00174652315662191,0.00141295906140368,"Rpl23/Rps7/Rpl5/Rpl11",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0050819","GO:0050819","negative regulation of coagulation","4/85","51/23174",3.69323534239446e-05,0.00174652315662191,0.00141295906140368,"Cd34/Anxa5/Serping1/Pdgfra",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:19025471","GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","3/85","18/23174",3.73442439638762e-05,0.00174652315662191,0.00141295906140368,"Dcn/Smoc2/Tcf4",3,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0050821","GO:0050821","protein stabilization","6/85","169/23174",3.73837732521077e-05,0.00174652315662191,0.00141295906140368,"Rpl23/Rps7/Rpl5/Hsp90aa1/Rpl11/Ppib",6,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus","4/85","52/23174",3.98985890588146e-05,0.00180752698917963,0.00146231192435656,"Dcn/Smoc2/Pdgfra/Tcf4",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:1903034","GO:1903034","regulation of response to wounding","6/85","178/23174",4.99441991883635e-05,0.00219607581725304,0.00177665278227336,"Smoc2/Cd34/Anxa5/Serping1/Pdgfra/Klf4",6,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:003019813","GO:0030198","extracellular matrix organization","7/85","273/23174",6.57497711999492e-05,0.00280845451268354,0.00227207480026291,"Lum/Smoc2/Col15a1/Col3a1/Dpt/Fbln2/Pdgfra",7,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0031647","GO:0031647","regulation of protein stability","7/85","275/23174",6.88299755179815e-05,0.00285835592776062,0.00231244566871815,"Gsn/Rpl23/Rps7/Rpl5/Hsp90aa1/Rpl11/Ppib",7,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00096112","GO:0009611","response to wounding","9/85","495/23174",8.41094744414719e-05,0.00339847741324325,0.00274941070080373,"Smoc2/Cd34/Jun/Anxa5/Serping1/Col3a1/Entpd2/Pdgfra/Klf4",9,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0031396","GO:0031396","regulation of protein ubiquitination","6/85","199/23174",9.25679490763387e-05,0.00364181799655596,0.00294627627392557,"Rps2/Rpl23/Rps7/Rpl5/Hsp90aa1/Rpl11",6,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:1903051","GO:1903051","negative regulation of proteolysis involved in cellular protein catabolic process","4/85","70/23174",0.000128516444807068,0.00492646371760427,0.00398557071749854,"Rpl23/Rps7/Rpl5/Rpl11",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0061045","GO:0061045","negative regulation of wound healing","4/85","71/23174",0.000135810293473474,0.00507590971857108,0.00410647440002688,"Cd34/Anxa5/Serping1/Pdgfra",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","5/85","135/23174",0.00014061439956645,0.00512728115492298,0.00414803453406549,"Rpl26/Rpl23/Rps7/Rpl5/Rpl11",5,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0031397","GO:0031397","negative regulation of protein ubiquitination","4/85","73/23174",0.00015129035285031,0.00538521613121936,0.00435670715350892,"Rpl23/Rps7/Rpl5/Rpl11",4,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0071353","GO:0071353","cellular response to interleukin-4","3/85","29/23174",0.000162421013750946,0.00564696315250382,0.00456846376498988,"Rps2/Rplp0/Rpl3",3,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:0061041","GO:0061041","regulation of wound healing","5/85","141/23174",0.000172344215749361,0.00584969449117783,0.00473247595167282,"Smoc2/Cd34/Anxa5/Serping1/Pdgfra",5,"Heart","Heart_Neutrophil","Neutrophil","down"
"GO:00341011","GO:0034101","erythrocyte homeostasis","5/85","142/23174",0.000178123621893901,0.00584969449117783,0.00473247595167282,"Rps14/Rps24/Rps19/Rps6/Rps17",5,"Heart","Heart_Neutrophil","Neutrophil","down"
