"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","tissue","tissue_cell_type","cell_type","change"
"GO:00066412","GO:0006641","triglyceride metabolic process","5/89","98/23174",3.82392641566931e-05,0.00131624311657069,0.00101051504580105,"Cyp2e1/Cd36/Lpl/Dbi/Gpx1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0033865","GO:0033865","nucleoside bisphosphate metabolic process","5/89","98/23174",3.82392641566931e-05,0.00131624311657069,0.00101051504580105,"Acsm2/Acsm3/Glyat/Scp2/Acat1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0033875","GO:0033875","ribonucleoside bisphosphate metabolic process","5/89","98/23174",3.82392641566931e-05,0.00131624311657069,0.00101051504580105,"Acsm2/Acsm3/Glyat/Scp2/Acat1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0034032","GO:0034032","purine nucleoside bisphosphate metabolic process","5/89","98/23174",3.82392641566931e-05,0.00131624311657069,0.00101051504580105,"Acsm2/Acsm3/Glyat/Scp2/Acat1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0009259","GO:0009259","ribonucleotide metabolic process","9/89","427/23174",3.89184848720674e-05,0.00131624311657069,0.00101051504580105,"Acsm2/Acsm3/Ldhd/Aldob/Fbp1/Khk/Glyat/Scp2/Acat1",9,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00971641","GO:0097164","ammonium ion metabolic process","6/89","167/23174",4.53779249528976e-05,0.0014963370753218,0.0011487779948602,"Odc1/Chpt1/Dbi/Akr1a1/Smpdl3a/Dao",6,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0016101","GO:0016101","diterpenoid metabolic process","4/89","52/23174",4.77952312637269e-05,0.00153760756187453,0.00118046245123762,"Ttr/Adh1/Pecr/Dhrs4",4,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0006163","GO:0006163","purine nucleotide metabolic process","9/89","441/23174",4.99430992140538e-05,0.00156845113960326,0.00120414189082506,"Acsm2/Acsm3/Ldhd/Aldob/Fbp1/Khk/Glyat/Scp2/Acat1",9,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00096367","GO:0009636","response to toxic substance","8/89","343/23174",5.29009524796373e-05,0.00162270596094515,0.00124579476830872,"Adh1/Cd36/Inmt/Gpx1/Akr1a1/Ass1/Glyat/Abcg2",8,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00427381","GO:0042738","exogenous drug catabolic process","4/89","54/23174",5.55068068317623e-05,0.00166394268661578,0.00127745330555396,"Cyp4b1/Cyp2e1/Cyp2j5/Cyp2j13",4,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00427435","GO:0042743","hydrogen peroxide metabolic process","4/89","56/23174",6.40887853700331e-05,0.00187851350895719,0.00144218506493501,"Cyba/Gpx3/Gpx1/Mpv17l",4,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0006749","GO:0006749","glutathione metabolic process","4/89","59/23174",7.87215002916131e-05,0.00216320122676328,0.00166074744036254,"Ggt1/Nat8/Gpx3/Gpx1",4,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00343081","GO:0034308","primary alcohol metabolic process","4/89","59/23174",7.87215002916131e-05,0.00216320122676328,0.00166074744036254,"Ttr/Adh1/Akr1a1/Pecr",4,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00511875","GO:0051187","cofactor catabolic process","4/89","59/23174",7.87215002916131e-05,0.00216320122676328,0.00166074744036254,"Ggt1/Gpx3/Gpx1/Acat1",4,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","6/89","191/23174",9.54694840890379e-05,0.00256988264313145,0.00197296764110966,"Odc1/Ggt1/Ass1/Glyat/Dao/Acat1",6,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00066391","GO:0006639","acylglycerol metabolic process","5/89","121/23174",0.000104451141622893,0.00275542111601193,0.00211541048928892,"Cyp2e1/Cd36/Lpl/Dbi/Gpx1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00066381","GO:0006638","neutral lipid metabolic process","5/89","123/23174",0.000112849194946971,0.00291858996343244,0.00224067957768805,"Cyp2e1/Cd36/Lpl/Dbi/Gpx1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00100359","GO:0010035","response to inorganic substance","9/89","493/23174",0.000116825486326517,0.00296332339355145,0.00227502262846375,"Selenop/Slc34a1/Cd36/Aldob/Gpx1/Fbp1/Khk/Ass1/Sord",9,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:19015683","GO:1901568","fatty acid derivative metabolic process","5/89","131/23174",0.00015173782143483,0.00375117191195026,0.00287987500841639,"Acsm2/Cyp2e1/Ggt1/Acat1/Acox1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00511932","GO:0051193","regulation of cofactor metabolic process","4/89","70/23174",0.000153573376228441,0.00375117191195026,0.00287987500841639,"Hsd11b1/Fbp1/Mpv17l/Me1",4,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0046942","GO:0046942","carboxylic acid transport","7/89","301/23174",0.000161379835502308,0.00387018187322808,0.00297124213881762,"Slco1a1/Slc27a2/Cd36/Slc22a6/Slc17a3/Slc7a13/Slc17a1",7,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0015849","GO:0015849","organic acid transport","7/89","302/23174",0.000164699968127864,0.00387927246358308,0.00297822122817679,"Slco1a1/Slc27a2/Cd36/Slc22a6/Slc17a3/Slc7a13/Slc17a1",7,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0046365","GO:0046365","monosaccharide catabolic process","3/89","29/23174",0.000186122126673227,0.00430693131722782,0.00330654636859915,"Aldob/Khk/Akr1a1",3,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00302582","GO:0030258","lipid modification","6/89","217/23174",0.000191457394246894,0.00432151216068398,0.00331774047211044,"Slc27a2/Cd36/Dbi/Acads/Acat1/Acox1",6,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00060662","GO:0006066","alcohol metabolic process","7/89","310/23174",0.000193304941228472,0.00432151216068398,0.00331774047211044,"Ttr/Adh1/Akr1a1/Pecr/Scp2/Sord/Dhrs4",7,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0010043","GO:0010043","response to zinc ion","3/89","30/23174",0.000206228993382884,0.00453360070453373,0.0034805665199006,"Aldob/Khk/Ass1",3,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:19012921","GO:1901292","nucleoside phosphate catabolic process","5/89","143/23174",0.000228352159296417,0.00493764751003237,0.00379076405941594,"Aldob/Fbp1/Khk/Smpdl3a/Acat1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0044275","GO:0044275","cellular carbohydrate catabolic process","3/89","34/23174",0.000300603518318703,0.00639509743003821,0.00490968734503552,"Hsd11b1/Gusb/Sord",3,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00464961","GO:0046496","nicotinamide nucleotide metabolic process","5/89","154/23174",0.000321662424556493,0.00673448790460339,0.0051702464899473,"Hsd11b1/Aldob/Fbp1/Khk/Me1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:1990748","GO:1990748","cellular detoxification","3/89","35/23174",0.000327874237903832,0.00675728312179928,0.00518774698788628,"Cd36/Akr1a1/Abcg2",3,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00193621","GO:0019362","pyridine nucleotide metabolic process","5/89","156/23174",0.000341335715807316,0.00692648937153615,0.0053176511515245,"Hsd11b1/Aldob/Fbp1/Khk/Me1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:1905954","GO:1905954","positive regulation of lipid localization","4/89","89/23174",0.000386889967959768,0.00773193738998384,0.00593601513839388,"Cd36/Lpl/Cyp2j5/Scp2",4,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00725241","GO:0072524","pyridine-containing compound metabolic process","5/89","161/23174",0.000394506429538902,0.00776647732181808,0.00596253236789354,"Hsd11b1/Aldob/Fbp1/Khk/Me1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0009069","GO:0009069","serine family amino acid metabolic process","3/89","38/23174",0.000419103084225031,0.00812936717783553,0.00624113261647802,"Ggt1/Glyat/Dao",3,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0005996","GO:0005996","monosaccharide metabolic process","6/89","254/23174",0.000444327299663195,0.0084937349022573,0.00652086746416466,"Aldob/Fbp1/Khk/Akr1a1/Sord/Fuca2",6,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00344041","GO:0034404","nucleobase-containing small molecule biosynthetic process","5/89","167/23174",0.000466314098938899,0.00878668995000583,0.0067457768899131,"Aldob/Fbp1/Khk/Smpdl3a/Acat1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0006520","GO:0006520","cellular amino acid metabolic process","6/89","260/23174",0.00050256573275372,0.00933639720425573,0.00716780185187663,"Odc1/Ggt1/Ass1/Glyat/Dao/Acat1",6,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","5/89","172/23174",0.000533331354031726,0.00963649391736776,0.00739819412514089,"Ggt1/Nat8/Gpx3/Gpx1/Ass1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00067331","GO:0006733","oxidoreduction coenzyme metabolic process","5/89","172/23174",0.000533331354031726,0.00963649391736776,0.00739819412514089,"Hsd11b1/Aldob/Fbp1/Khk/Me1",5,"Kidney","Kidney_Descending_thin_lmb","Descending_thin_lmb","up"
"GO:00725211","GO:0072521","purine-containing compound metabolic process","9/37","484/23174",5.19499920836962e-08,2.14280928509945e-05,1.21627635898022e-05,"Acsm2/Acsm3/Ttr/Slc17a3/Ldhd/Khk/Glyat/Fbp1/Aldob",9,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00463945","GO:0046394","carboxylic acid biosynthetic process","8/37","358/23174",7.83591231210241e-08,2.14280928509945e-05,1.21627635898022e-05,"Acsm2/Acsm3/Slc27a2/Ggt1/Khk/Fbp1/Ass1/Aldob",8,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00160535","GO:0016053","organic acid biosynthetic process","8/37","359/23174",8.00551414109382e-08,2.14280928509945e-05,1.21627635898022e-05,"Acsm2/Acsm3/Slc27a2/Ggt1/Khk/Fbp1/Ass1/Aldob",8,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00066317","GO:0006631","fatty acid metabolic process","8/37","373/23174",1.07340766299349e-07,2.15486588345943e-05,1.223119784411e-05,"Cyp2e1/Acsm2/Acsm3/Ces1f/Cd36/Slc27a2/Cyb5a/Ggt1",8,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00196931","GO:0019693","ribose phosphate metabolic process","8/37","444/23174",4.04362255450559e-07,5.97068207475477e-05,3.38900876760676e-05,"Acsm2/Acsm3/Hsd11b1/Ldhd/Khk/Glyat/Fbp1/Aldob",8,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00060001","GO:0006000","fructose metabolic process","3/37","10/23174",4.46128174950543e-07,5.97068207475477e-05,3.38900876760676e-05,"Khk/Fbp1/Aldob",3,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00067321","GO:0006732","coenzyme metabolic process","7/37","326/23174",7.32537408711484e-07,8.40325055993317e-05,4.7697548567229e-05,"Acsm2/Acsm3/Hsd11b1/Khk/Glyat/Fbp1/Aldob",7,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00196821","GO:0019682","glyceraldehyde-3-phosphate metabolic process","3/37","16/23174",2.06822715974368e-06,0.000207598301159272,0.00011783452107487,"Hsd11b1/Khk/Aldob",3,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00511881","GO:0051188","cofactor biosynthetic process","6/37","246/23174",2.37567311274989e-06,0.000211962834393129,0.000120311866411778,"Ggt1/Khk/Cyba/Fbp1/Mpv17l/Aldob",6,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00723304","GO:0072330","monocarboxylic acid biosynthetic process","6/37","260/23174",3.26936558463278e-06,0.000262530056446012,0.000149014241910105,"Acsm2/Acsm3/Slc27a2/Khk/Fbp1/Aldob",6,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00091502","GO:0009150","purine ribonucleotide metabolic process","7/37","417/23174",3.75243530388341e-06,0.000273927777183489,0.000155483682926461,"Acsm2/Acsm3/Ldhd/Khk/Glyat/Fbp1/Aldob",7,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00092591","GO:0009259","ribonucleotide metabolic process","7/37","427/23174",4.38439996753464e-06,0.000288792731752093,0.000163921154681335,"Acsm2/Acsm3/Ldhd/Khk/Glyat/Fbp1/Aldob",7,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00060811","GO:0006081","cellular aldehyde metabolic process","4/37","70/23174",4.67534933098034e-06,0.000288792731752093,0.000163921154681335,"Hsd11b1/Adh1/Khk/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00061631","GO:0006163","purine nucleotide metabolic process","7/37","441/23174",5.41651462042654e-06,0.000310675802871608,0.000176342167717646,"Acsm2/Acsm3/Ldhd/Khk/Glyat/Fbp1/Aldob",7,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00469421","GO:0046942","carboxylic acid transport","6/37","301/23174",7.56789860447489e-06,0.000387066729794078,0.000219702292719192,"Slco1a1/Cd36/Slc27a2/Slc7a13/Slc22a6/Slc17a3",6,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00158491","GO:0015849","organic acid transport","6/37","302/23174",7.71241304695548e-06,0.000387066729794078,0.000219702292719192,"Slco1a1/Cd36/Slc27a2/Slc7a13/Slc22a6/Slc17a3",6,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00442821","GO:0044282","small molecule catabolic process","6/37","308/23174",8.62733373425639e-06,0.000407514646388699,0.000231308700119691,"Ces1f/Slc27a2/Adh1/Ldhd/Khk/Aldob",6,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:001003510","GO:0010035","response to inorganic substance","7/37","493/23174",1.11930860020896e-05,0.000499336003315443,0.00028342726543303,"Selenop/Cd36/Slc34a1/Khk/Fbp1/Ass1/Aldob",7,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00100431","GO:0010043","response to zinc ion","3/37","30/23174",1.47654409993932e-05,0.000624034164342774,0.000354206977990983,"Khk/Ass1/Aldob",3,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:19034261","GO:1903426","regulation of reactive oxygen species biosynthetic process","4/37","103/23174",2.17129862511455e-05,0.000871776397983491,0.000494827528776105,"Cd36/Cyba/Mpv17l/Ass1",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:19034091","GO:1903409","reactive oxygen species biosynthetic process","4/37","121/23174",4.08748564544252e-05,0.00156297665394778,0.000887158538584767,"Cd36/Cyba/Mpv17l/Ass1",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00157114","GO:0015711","organic anion transport","6/37","410/23174",4.32049597149074e-05,0.00157698102959412,0.000895107538591144,"Slco1a1/Cd36/Slc27a2/Slc7a13/Slc22a6/Slc17a3",6,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0006754","GO:0006754","ATP biosynthetic process","4/37","131/23174",5.57354370314454e-05,0.00194589373635873,0.00110450545696183,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00169996","GO:0016999","antibiotic metabolic process","4/37","133/23174",5.91246619577613e-05,0.00197821264800343,0.00112284993981187,"Cyp4b1/Adh1/Cyba/Mpv17l",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00100385","GO:0010038","response to metal ion","5/37","269/23174",6.53131658363852e-05,0.00202993018608279,0.00115220524424703,"Slc34a1/Khk/Fbp1/Ass1/Aldob",5,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00067902","GO:0006790","sulfur compound metabolic process","5/37","270/23174",6.64688470330923e-05,0.00202993018608279,0.00115220524424703,"Acsm2/Acsm3/Nat8/Ggt1/Glyat",5,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00160521","GO:0016052","carbohydrate catabolic process","4/37","138/23174",6.82541905656729e-05,0.00202993018608279,0.00115220524424703,"Hsd11b1/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","4/37","141/23174",7.42019352438974e-05,0.00211177569457715,0.00119866143508148,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","4/37","142/23174",7.62658719087637e-05,0.00211177569457715,0.00119866143508148,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","4/37","144/23174",8.05188295730513e-05,0.00215522067157201,0.00122332116509232,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0009127","GO:0009127","purine nucleoside monophosphate biosynthetic process","4/37","152/23174",9.92740842692455e-05,0.00238200926133114,0.0013520482534658,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","4/37","152/23174",9.92740842692455e-05,0.00238200926133114,0.0013520482534658,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00464962","GO:0046496","nicotinamide nucleotide metabolic process","4/37","154/23174",0.000104419635863473,0.00238200926133114,0.0013520482534658,"Hsd11b1/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","4/37","155/23174",0.000107063827722888,0.00238200926133114,0.0013520482534658,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00067211","GO:0006721","terpenoid metabolic process","3/37","58/23174",0.000108815702651818,0.00238200926133114,0.0013520482534658,"Cyp2e1/Ttr/Adh1",3,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0009156","GO:0009156","ribonucleoside monophosphate biosynthetic process","4/37","156/23174",0.000109756342053863,0.00238200926133114,0.0013520482534658,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00193622","GO:0019362","pyridine nucleotide metabolic process","4/37","156/23174",0.000109756342053863,0.00238200926133114,0.0013520482534658,"Hsd11b1/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:00725242","GO:0072524","pyridine-containing compound metabolic process","4/37","161/23174",0.000123962576056372,0.00254864862665236,0.00144663414215176,"Hsd11b1/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:19034282","GO:1903428","positive regulation of reactive oxygen species biosynthetic process","3/37","61/23174",0.000126503445206454,0.00254864862665236,0.00144663414215176,"Cd36/Cyba/Ass1",3,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process","4/37","162/23174",0.000126956345038723,0.00254864862665236,0.00144663414215176,"Ldhd/Khk/Fbp1/Aldob",4,"Kidney","Kidney_Distal_convoluted_tubule","Distal_convoluted_tubule","up"
